Order_ID,Product_ID,User_ID,Order_Date,Product_Category,Product_Price,Order_Quantity,Discount_Applied,Shipping_Method,Payment_Method,User_Age,User_Gender,User_Location,Return_Status,Return_Reason,Days_to_Return,Order_Value,Return_Cost,Profit_Loss,CO2_Emissions,Packaging_Waste,CO2_Saved,Waste_Avoided,Return_Probability
ORD03865,PROD0354,USER0420,2023-01-14,Books,1478.27,1,19.82,Express,Credit Card,25,Male,City90,Returned,Size Issue,12,1185.276886,200,985.276886,1.5,0.2,0.0,0.0,0.9999999999518652
ORD03870,PROD0413,USER1824,2024-08-07,Clothing,1045.17,4,1.73,Express,Debit Card,59,Female,City56,Returned,Wrong Item,56,4108.354236,200,3908.354236,1.5,0.8,0.0,0.0,0.9999999998910707
ORD03871,PROD0103,USER1740,2023-07-03,Electronics,412.83,3,16.56,Standard,Credit Card,52,Male,City87,Returned,Wrong Item,35,1033.396056,200,833.396056,1.0,0.6000000000000001,0.0,0.0,0.9999999999989728
ORD03882,PROD0372,USER1308,2022-07-13,Clothing,1137.24,1,18.16,Next-Day,Wallet,55,Male,City55,Returned,Changed Mind,39,930.717216,200,730.717216,2.0,0.2,0.0,0.0,0.9999999996261923
ORD03891,PROD0128,USER0643,2023-07-21,Clothing,1429.4,2,33.59,Next-Day,Wallet,25,Male,City7,Returned,Changed Mind,47,1898.52908,200,1698.5290799999998,2.0,0.4,0.0,0.0,0.9999999999584182
ORD03893,PROD0291,USER1928,2025-06-10,Toys,1806.72,3,1.84,Express,Credit Card,63,Male,City35,Returned,Changed Mind,26,5320.429056,200,5120.429056,1.5,0.6000000000000001,0.0,0.0,0.9999991633240867
ORD03897,PROD0307,USER0908,2024-05-28,Clothing,1505.65,1,44.07,Express,Credit Card,45,Male,City83,Returned,Size Issue,19,842.1100450000001,200,642.1100450000001,1.5,0.2,0.0,0.0,0.999999933051233
ORD03898,PROD0073,USER0628,2025-07-02,Electronics,716.17,4,13.26,Next-Day,Credit Card,39,Male,City64,Returned,Defective,55,2484.823432,200,2284.823432,2.0,0.8,0.0,0.0,0.9999999999997435
ORD03904,PROD0125,USER1592,2024-07-16,Clothing,1952.4,4,38.85,Next-Day,Wallet,21,Female,City43,Returned,Changed Mind,38,4775.5704,200,4575.5704,2.0,0.8,0.0,0.0,0.9999999852312957
ORD03906,PROD0085,USER1279,2025-06-08,Clothing,916.94,2,25.43,Express,Debit Card,42,Male,City11,Returned,Changed Mind,7,1367.5243160000002,200,1167.5243160000002,1.5,0.4,0.0,0.0,0.9999999998999771
ORD03910,PROD0264,USER1794,2025-01-16,Clothing,1662.52,4,16.91,Express,Wallet,56,Female,City25,Returned,Defective,37,5525.551472,200,5325.551472,1.5,0.8,0.0,0.0,0.9999997124024492
ORD03912,PROD0422,USER1076,2023-10-09,Home Appliances,938.11,1,18.78,Standard,Debit Card,46,Male,City66,Returned,Wrong Item,44,761.932942,200,561.932942,1.0,0.2,0.0,0.0,0.999999999991176
ORD03921,PROD0315,USER0261,2023-08-28,Home Appliances,167.96,3,36.24,Standard,Wallet,65,Male,City1,Returned,Defective,28,321.27388799999994,200,121.27388799999994,1.0,0.6000000000000001,0.0,0.0,0.9999999999582092
ORD03923,PROD0172,USER1693,2025-06-10,Clothing,697.11,1,39.5,Standard,Credit Card,25,Female,City45,Returned,Changed Mind,58,421.75155,200,221.75155,1.0,0.2,0.0,0.0,0.9999999999999079
ORD03926,PROD0270,USER0937,2022-05-06,Clothing,1750.03,2,4.4,Next-Day,Wallet,57,Male,City46,Returned,Defective,37,3346.05736,200,3146.05736,2.0,0.4,0.0,0.0,0.9999999637174402
ORD03931,PROD0055,USER1929,2024-09-27,Toys,416.74,1,22.71,Express,Wallet,20,Male,City61,Returned,Wrong Item,25,322.098346,200,122.098346,1.5,0.2,0.0,0.0,0.9999999999999973
ORD03934,PROD0246,USER1296,2024-08-06,Books,1587.23,1,35.2,Express,COD,39,Female,City74,Returned,Changed Mind,22,1028.5250399999998,200,828.5250399999998,1.5,0.2,0.0,0.0,0.9999999908089986
ORD03935,PROD0473,USER0551,2022-02-26,Books,1258.66,1,15.6,Express,COD,65,Female,City62,Returned,Changed Mind,16,1062.30904,200,862.3090400000001,1.5,0.2,0.0,0.0,0.9999999762732311
ORD03936,PROD0312,USER1886,2022-05-01,Books,1826.62,4,16.95,Next-Day,COD,18,Female,City34,Returned,Size Issue,44,6068.03164,200,5868.03164,2.0,0.8,0.0,0.0,0.9999999997771312
ORD03937,PROD0165,USER1856,2022-02-24,Clothing,513.54,5,3.52,Express,Wallet,32,Female,City57,Returned,Wrong Item,13,2477.31696,200,2277.31696,1.5,1.0,0.0,0.0,0.9999999999999594
ORD03949,PROD0397,USER1053,2022-06-04,Electronics,1959.15,5,44.44,Next-Day,Credit Card,31,Female,City57,Returned,Wrong Item,50,5442.5187000000005,200,5242.5187000000005,2.0,1.0,0.0,0.0,0.9999997883991639
ORD03956,PROD0432,USER0077,2022-02-08,Clothing,1675.62,3,20.23,Express,Wallet,28,Male,City90,Returned,Changed Mind,10,4009.926222,200,3809.926222,1.5,0.6000000000000001,0.0,0.0,0.9999999976390881
ORD03958,PROD0050,USER1380,2023-09-17,Home Appliances,385.4,4,31.58,Express,COD,57,Male,City85,Returned,Size Issue,52,1054.76272,200,854.76272,1.5,0.8,0.0,0.0,0.9999999999928229
ORD03959,PROD0008,USER1188,2025-01-06,Books,675.49,4,30.49,Standard,Debit Card,45,Female,City33,Returned,Size Issue,13,1878.132396,200,1678.1323960000002,1.0,0.8,0.0,0.0,0.9999999999384819
ORD03982,PROD0178,USER0571,2022-08-19,Electronics,1296.73,2,39.79,Express,Credit Card,64,Female,City62,Returned,Changed Mind,8,1561.5222660000002,200,1361.5222660000002,1.5,0.4,0.0,0.0,0.9999985430105579
ORD03988,PROD0294,USER0558,2024-06-22,Electronics,1700.78,2,31.34,Standard,Wallet,47,Female,City91,Returned,Changed Mind,14,2335.511096,200,2135.511096,1.0,0.4,0.0,0.0,0.9999997565629228
ORD03992,PROD0295,USER0616,2023-03-07,Home Appliances,1928.55,4,12.35,Next-Day,Wallet,26,Female,City94,Returned,Wrong Item,26,6761.496300000001,200,6561.496300000001,2.0,0.8,0.0,0.0,0.9999999938043991
ORD03994,PROD0141,USER0927,2022-11-26,Clothing,771.17,2,12.8,Next-Day,Wallet,24,Female,City52,Returned,Defective,36,1344.92048,200,1144.92048,2.0,0.4,0.0,0.0,0.9999999999999782
ORD04001,PROD0243,USER1514,2023-09-03,Electronics,1411.99,2,34.7,Standard,Wallet,31,Female,City73,Returned,Changed Mind,28,1844.05894,200,1644.05894,1.0,0.4,0.0,0.0,0.9999999995361011
ORD04002,PROD0066,USER1966,2022-08-27,Books,1968.84,1,44.5,Next-Day,Debit Card,24,Male,City90,Returned,Changed Mind,58,1092.7062,200,892.7061999999999,2.0,0.2,0.0,0.0,0.9999999974239788
ORD04006,PROD0106,USER1650,2023-08-02,Home Appliances,591.29,5,10.04,Standard,COD,56,Male,City21,Returned,Size Issue,20,2659.62242,200,2459.62242,1.0,1.0,0.0,0.0,0.9999999999764446
ORD04007,PROD0366,USER1348,2024-09-29,Electronics,1171.87,5,26.98,Standard,Debit Card,41,Male,City68,Returned,Wrong Item,10,4278.497369999999,200,4078.497369999999,1.0,1.0,0.0,0.0,0.9999999970946911
ORD04009,PROD0211,USER1226,2022-03-05,Clothing,995.08,2,18.55,Standard,COD,46,Male,City29,Returned,Changed Mind,34,1620.98532,200,1420.98532,1.0,0.4,0.0,0.0,0.9999999999612958
ORD04018,PROD0001,USER0813,2024-09-18,Home Appliances,1926.72,4,25.9,Express,COD,40,Male,City68,Returned,Changed Mind,18,5710.79808,200,5510.79808,1.5,0.8,0.0,0.0,0.9999992792119279
ORD04019,PROD0278,USER1501,2024-03-07,Clothing,911.89,2,41.3,Standard,Credit Card,44,Male,City100,Returned,Wrong Item,27,1070.55886,200,870.5588599999999,1.0,0.4,0.0,0.0,0.999999999669225
ORD04021,PROD0294,USER0872,2024-03-14,Home Appliances,1771.91,5,42.36,Next-Day,Wallet,45,Male,City16,Returned,Changed Mind,25,5106.644620000001,200,4906.644620000001,2.0,1.0,0.0,0.0,0.9999969159779994
ORD04026,PROD0208,USER0076,2025-04-03,Clothing,768.1,4,20.58,Standard,Wallet,29,Male,City65,Returned,Wrong Item,43,2440.10008,200,2240.10008,1.0,0.8,0.0,0.0,0.9999999999997733
ORD04028,PROD0123,USER1365,2022-04-29,Clothing,1226.97,2,22.33,Standard,COD,19,Male,City64,Returned,Wrong Item,35,1905.975198,200,1705.975198,1.0,0.4,0.0,0.0,0.9999999999988902
ORD04030,PROD0469,USER0844,2025-03-19,Electronics,961.49,5,0.68,Next-Day,Wallet,35,Female,City85,Returned,Changed Mind,38,4774.75934,200,4574.75934,2.0,1.0,0.0,0.0,0.9999999999988134
ORD04031,PROD0409,USER0502,2025-08-28,Books,1942.69,1,40.81,Standard,COD,61,Male,City12,Returned,Wrong Item,22,1149.878211,200,949.878211,1.0,0.2,0.0,0.0,0.9999651086683372
ORD04034,PROD0500,USER1807,2023-01-19,Books,1650.0,2,22.87,Express,Credit Card,39,Female,City6,Returned,Defective,13,2545.29,200,2345.29,1.5,0.4,0.0,0.0,0.9999999889005314
ORD04046,PROD0161,USER0726,2023-10-18,Books,516.94,4,38.73,Next-Day,Credit Card,26,Female,City43,Returned,Changed Mind,22,1266.916552,200,1066.916552,2.0,0.8,0.0,0.0,0.9999999999996063
ORD04056,PROD0431,USER1413,2024-08-06,Clothing,916.26,1,17.97,Express,Wallet,52,Male,City51,Returned,Defective,33,751.608078,200,551.608078,1.5,0.2,0.0,0.0,0.9999999999524458
ORD04058,PROD0326,USER1713,2024-04-23,Clothing,1865.28,5,25.13,Next-Day,Wallet,55,Female,City12,Returned,Defective,21,6982.67568,200,6782.67568,2.0,1.0,0.0,0.0,0.9999812368581266
ORD04059,PROD0442,USER1432,2024-11-26,Books,326.04,5,23.17,Next-Day,Debit Card,44,Male,City89,Returned,Wrong Item,40,1252.48266,200,1052.48266,2.0,1.0,0.0,0.0,0.9999999999997957
ORD04066,PROD0378,USER1019,2024-11-07,Electronics,757.03,3,16.43,Next-Day,Credit Card,21,Male,City67,Returned,Defective,7,1897.949913,200,1697.9499130000002,2.0,0.6000000000000001,0.0,0.0,0.9999999999998708
ORD04069,PROD0298,USER1343,2024-08-01,Toys,1579.54,5,22.89,Express,COD,20,Female,City96,Returned,Changed Mind,38,6089.91647,200,5889.91647,1.5,1.0,0.0,0.0,0.9999999998180047
ORD04071,PROD0198,USER0042,2023-06-18,Toys,952.73,5,37.09,Express,Wallet,44,Male,City93,Returned,Defective,25,2996.812215,200,2796.812215,1.5,1.0,0.0,0.0,0.9999999991197739
ORD04072,PROD0169,USER0048,2023-11-06,Clothing,1841.4,1,15.86,Express,COD,65,Male,City41,Returned,Size Issue,30,1549.35396,200,1349.35396,1.5,0.2,0.0,0.0,0.9999989554599263
ORD04073,PROD0211,USER1503,2023-07-18,Clothing,1746.74,1,19.03,Next-Day,Debit Card,59,Female,City77,Returned,Defective,14,1414.335378,200,1214.335378,2.0,0.2,0.0,0.0,0.9999994793414222
ORD04074,PROD0280,USER1078,2022-08-03,Electronics,1024.94,1,15.83,Next-Day,Wallet,25,Male,City2,Returned,Changed Mind,24,862.691998,200,662.691998,2.0,0.2,0.0,0.0,0.9999999999995928
ORD04076,PROD0279,USER0369,2025-04-05,Clothing,1538.67,2,43.59,Standard,COD,60,Male,City94,Returned,Defective,21,1735.9274940000005,200,1535.9274940000005,1.0,0.4,0.0,0.0,0.9999968989237666
ORD04077,PROD0334,USER0454,2023-01-24,Clothing,297.35,1,35.7,Next-Day,Credit Card,61,Female,City65,Returned,Wrong Item,11,191.19605,200,-8.803949999999986,2.0,0.2,0.0,0.0,0.9999999998955424
ORD04079,PROD0138,USER0039,2025-07-20,Electronics,1209.17,4,2.72,Next-Day,Credit Card,28,Female,City89,Returned,Wrong Item,53,4705.122304,200,4505.122304,2.0,0.8,0.0,0.0,0.999999999999176
ORD04080,PROD0318,USER1467,2022-05-12,Toys,1616.09,2,4.6,Standard,COD,30,Female,City90,Returned,Wrong Item,5,3083.49972,200,2883.49972,1.0,0.4,0.0,0.0,0.9999999997790057
ORD04084,PROD0430,USER1240,2024-05-13,Books,1070.82,4,46.02,Express,COD,49,Female,City45,Returned,Wrong Item,13,2312.114544,200,2112.114544,1.5,0.8,0.0,0.0,0.9999999714925433
ORD04085,PROD0386,USER1644,2025-05-09,Books,1111.49,4,40.63,Next-Day,Debit Card,45,Male,City29,Returned,Changed Mind,27,2639.566452,200,2439.566452,2.0,0.8,0.0,0.0,0.9999999958942511
ORD04086,PROD0435,USER0668,2025-07-29,Home Appliances,1689.64,3,42.88,Express,Wallet,38,Male,City60,Returned,Wrong Item,43,2895.3671039999995,200,2695.3671039999995,1.5,0.6000000000000001,0.0,0.0,0.9999999621696231
ORD04092,PROD0027,USER1766,2025-05-20,Toys,935.26,5,19.73,Express,Credit Card,44,Female,City58,Returned,Wrong Item,44,3753.66601,200,3553.66601,1.5,1.0,0.0,0.0,0.9999999999638007
ORD04097,PROD0444,USER1266,2022-12-07,Electronics,1205.91,2,1.9,Standard,Debit Card,62,Female,City42,Returned,Changed Mind,47,2365.99542,200,2165.99542,1.0,0.4,0.0,0.0,0.9999999995629325
ORD04104,PROD0119,USER1096,2025-03-17,Clothing,590.66,3,10.73,Standard,Wallet,63,Male,City82,Returned,Changed Mind,28,1581.8465460000002,200,1381.8465460000002,1.0,0.6000000000000001,0.0,0.0,0.9999999999610176
ORD04105,PROD0128,USER1835,2023-10-01,Electronics,813.89,3,49.48,Standard,COD,20,Female,City65,Returned,Defective,45,1233.5316840000005,200,1033.5316840000005,1.0,0.6000000000000001,0.0,0.0,0.999999999998999
ORD04107,PROD0461,USER0265,2022-04-04,Toys,620.23,2,41.21,Express,COD,44,Male,City52,Returned,Defective,37,729.266434,200,529.266434,1.5,0.4,0.0,0.0,0.9999999999826845
ORD04110,PROD0489,USER1215,2024-07-10,Toys,1362.82,5,20.15,Standard,Debit Card,62,Male,City85,Returned,Changed Mind,11,5441.058849999999,200,5241.058849999999,1.0,1.0,0.0,0.0,0.9999991821069799
ORD04111,PROD0182,USER1882,2023-11-30,Books,1970.2,1,22.89,Next-Day,Debit Card,51,Male,City27,Returned,Wrong Item,23,1519.22122,200,1319.22122,2.0,0.2,0.0,0.0,0.9999995002016899
ORD04114,PROD0029,USER1779,2024-02-24,Electronics,649.77,4,2.36,Express,Wallet,43,Female,City19,Returned,Changed Mind,38,2537.741712,200,2337.741712,1.5,0.8,0.0,0.0,0.9999999999997606
ORD04116,PROD0336,USER0571,2024-08-01,Clothing,646.29,4,9.79,Standard,COD,32,Female,City35,Returned,Size Issue,48,2332.072836,200,2132.072836,1.0,0.8,0.0,0.0,0.9999999999999714
ORD04118,PROD0355,USER1479,2024-10-05,Electronics,1438.66,2,22.67,Next-Day,Wallet,29,Male,City91,Returned,Changed Mind,26,2225.031556,200,2025.031556,2.0,0.4,0.0,0.0,0.9999999998992428
ORD04119,PROD0130,USER1668,2022-01-18,Toys,444.37,2,21.31,Express,Wallet,45,Male,City33,Returned,Size Issue,36,699.349506,200,499.349506,1.5,0.4,0.0,0.0,0.9999999999995866
ORD04121,PROD0422,USER1612,2024-07-12,Home Appliances,1630.57,3,36.47,Next-Day,COD,63,Male,City91,Returned,Size Issue,49,3107.703363,200,2907.703363,2.0,0.6000000000000001,0.0,0.0,0.9999981278316121
ORD04124,PROD0376,USER1834,2022-09-01,Books,860.86,4,13.91,Next-Day,Credit Card,36,Male,City91,Returned,Size Issue,20,2964.457496,200,2764.457496,2.0,0.8,0.0,0.0,0.9999999999955942
ORD04125,PROD0380,USER1701,2024-07-01,Clothing,1031.59,3,8.43,Standard,COD,21,Male,City22,Returned,Defective,31,2833.880889,200,2633.880889,1.0,0.6000000000000001,0.0,0.0,0.999999999999867
ORD04128,PROD0348,USER1381,2023-10-31,Home Appliances,1416.76,1,27.62,Express,Credit Card,61,Female,City91,Returned,Defective,45,1025.450888,200,825.4508880000001,1.5,0.2,0.0,0.0,0.9999999713271067
ORD04130,PROD0464,USER1271,2024-06-09,Clothing,1586.84,4,16.96,Express,Debit Card,34,Male,City100,Returned,Changed Mind,35,5270.847744,200,5070.847744,1.5,0.8,0.0,0.0,0.9999999986471724
ORD04132,PROD0024,USER0710,2024-03-19,Toys,1396.62,2,45.28,Next-Day,COD,19,Male,City12,Returned,Wrong Item,22,1528.4609279999995,200,1328.4609279999995,2.0,0.4,0.0,0.0,0.9999999998457261
ORD04135,PROD0214,USER1159,2023-10-02,Clothing,161.51,2,35.67,Express,COD,40,Female,City30,Returned,Defective,41,207.798766,200,7.798765999999972,1.5,0.4,0.0,0.0,0.999999999999932
ORD04136,PROD0439,USER0097,2022-02-12,Clothing,991.12,3,49.39,Express,COD,43,Male,City31,Returned,Changed Mind,28,1504.817496,200,1304.817496,1.5,0.6000000000000001,0.0,0.0,0.999999998248843
ORD04137,PROD0247,USER1793,2024-06-18,Books,230.46,3,26.15,Next-Day,COD,23,Male,City46,Returned,Changed Mind,11,510.58413,200,310.58413,2.0,0.6000000000000001,0.0,0.0,0.9999999999999944
ORD04138,PROD0017,USER0677,2025-03-19,Clothing,1189.7,3,12.7,Express,Wallet,35,Male,City38,Returned,Changed Mind,5,3115.8243,200,2915.8243,1.5,0.6000000000000001,0.0,0.0,0.9999999999117857
ORD04139,PROD0272,USER0067,2024-05-13,Electronics,688.81,3,45.24,Standard,Credit Card,56,Male,City8,Returned,Wrong Item,55,1131.5770679999998,200,931.5770679999998,1.0,0.6000000000000001,0.0,0.0,0.9999999997034024
ORD04143,PROD0383,USER1725,2024-10-31,Clothing,1854.73,5,41.7,Next-Day,COD,63,Female,City9,Returned,Changed Mind,51,5406.537949999999,200,5206.537949999999,2.0,1.0,0.0,0.0,0.9999341985847281
ORD04144,PROD0459,USER1446,2022-10-06,Clothing,1265.8,4,8.4,Express,Debit Card,49,Male,City29,Returned,Changed Mind,45,4637.8912,200,4437.8912,1.5,0.8,0.0,0.0,0.9999999995974256
ORD04145,PROD0092,USER1661,2024-06-04,Clothing,1987.61,1,24.15,Next-Day,Wallet,64,Female,City46,Returned,Wrong Item,57,1507.6021849999995,200,1307.6021849999995,2.0,0.2,0.0,0.0,0.9999984909216533
ORD04149,PROD0036,USER0560,2022-02-14,Clothing,1236.32,4,37.61,Express,Wallet,41,Female,City59,Returned,Wrong Item,36,3085.360192,200,2885.360192,1.5,0.8,0.0,0.0,0.9999999978610483
ORD04153,PROD0394,USER1032,2023-12-07,Clothing,401.77,4,17.75,Next-Day,Credit Card,26,Female,City3,Returned,Wrong Item,41,1321.8233,200,1121.8233,2.0,0.8,0.0,0.0,0.9999999999999967
ORD04157,PROD0355,USER0491,2024-04-28,Clothing,525.17,1,12.81,Next-Day,Credit Card,26,Female,City49,Returned,Wrong Item,17,457.895723,200,257.895723,2.0,0.2,0.0,0.0,0.99999999999999
ORD04158,PROD0148,USER0693,2025-02-01,Clothing,1399.38,5,0.65,Express,Credit Card,38,Male,City24,Returned,Wrong Item,20,6951.420150000001,200,6751.420150000001,1.5,1.0,0.0,0.0,0.9999999994413007
ORD04159,PROD0304,USER0182,2025-06-26,Books,213.07,5,31.85,Express,Debit Card,25,Male,City17,Returned,Wrong Item,13,726.0360249999999,200,526.0360249999999,1.5,1.0,0.0,0.0,0.9999999999999831
ORD04170,PROD0434,USER0905,2023-09-27,Clothing,1667.61,5,43.66,Standard,Wallet,48,Female,City22,Returned,Changed Mind,23,4697.65737,200,4497.65737,1.0,1.0,0.0,0.0,0.9999970985493042
ORD04172,PROD0153,USER1694,2022-09-10,Clothing,1799.95,2,41.52,Next-Day,Credit Card,27,Female,City36,Returned,Wrong Item,50,2105.22152,200,1905.22152,2.0,0.4,0.0,0.0,0.9999999972769491
ORD04174,PROD0057,USER1083,2023-01-01,Electronics,1848.64,4,8.46,Standard,Debit Card,52,Female,City38,Returned,Size Issue,49,6768.980224,200,6568.980224,1.0,0.8,0.0,0.0,0.9999998521655239
ORD04180,PROD0427,USER1476,2022-09-29,Toys,856.02,5,49.01,Standard,Debit Card,65,Female,City28,Returned,Wrong Item,40,2182.4229900000005,200,1982.4229900000005,1.0,1.0,0.0,0.0,0.9999999455549947
ORD04183,PROD0003,USER0287,2023-10-06,Electronics,1897.5,3,25.63,Express,Wallet,25,Male,City38,Returned,Size Issue,51,4233.51225,200,4033.51225,1.5,0.6000000000000001,0.0,0.0,0.999999998690172
ORD04190,PROD0370,USER0726,2024-04-04,Clothing,911.79,2,41.21,Express,COD,53,Male,City11,Returned,Defective,58,1072.082682,200,872.082682,1.5,0.4,0.0,0.0,0.9999999996312283
ORD04193,PROD0088,USER1169,2024-07-18,Electronics,1260.23,1,3.78,Standard,Debit Card,47,Female,City61,Returned,Defective,12,1212.593306,200,1012.593306,1.0,0.2,0.0,0.0,0.9999999998674127
ORD04195,PROD0223,USER0165,2023-06-06,Electronics,752.11,5,28.01,Standard,Debit Card,23,Female,City98,Returned,Size Issue,13,2707.2199450000003,200,2507.2199450000003,1.0,1.0,0.0,0.0,0.9999999999989557
ORD04197,PROD0369,USER0781,2022-08-19,Toys,323.75,2,16.46,Standard,Debit Card,37,Male,City69,Returned,Defective,18,540.9215,200,340.92150000000004,1.0,0.4,0.0,0.0,0.9999999999999591
ORD04201,PROD0373,USER1201,2022-11-15,Clothing,1062.33,4,43.82,Standard,Debit Card,33,Female,City10,Returned,Defective,31,2387.267976,200,2187.267976,1.0,0.8,0.0,0.0,0.9999999997808424
ORD04206,PROD0370,USER1061,2022-05-08,Clothing,1401.86,4,29.83,Next-Day,Wallet,46,Female,City64,Returned,Changed Mind,25,3934.740648,200,3734.740648,2.0,0.8,0.0,0.0,0.9999999767290418
ORD04207,PROD0463,USER1052,2022-03-08,Home Appliances,1731.55,2,41.21,Standard,Credit Card,26,Female,City72,Returned,Defective,22,2035.95649,200,1835.95649,1.0,0.4,0.0,0.0,0.9999999936496835
ORD04211,PROD0311,USER1077,2025-07-09,Books,188.04,2,33.46,Standard,Debit Card,54,Female,City76,Returned,Defective,49,250.243632,200,50.24363199999999,1.0,0.4,0.0,0.0,0.9999999999991795
ORD04214,PROD0490,USER0081,2024-11-27,Books,1321.59,2,44.29,Standard,Debit Card,44,Male,City20,Returned,Size Issue,22,1472.5155779999998,200,1272.5155779999998,1.0,0.4,0.0,0.0,0.9999999828308693
ORD04222,PROD0351,USER1044,2024-12-20,Electronics,762.49,1,26.94,Express,Credit Card,53,Male,City12,Returned,Size Issue,58,557.0751939999999,200,357.0751939999999,1.5,0.2,0.0,0.0,0.9999999999869391
ORD04224,PROD0199,USER1602,2025-04-03,Clothing,1467.79,2,10.09,Express,COD,57,Male,City80,Returned,Wrong Item,35,2639.379978,200,2439.379978,1.5,0.4,0.0,0.0,0.9999999926415553
ORD04225,PROD0022,USER1854,2023-08-01,Electronics,670.46,3,9.69,Next-Day,Debit Card,23,Female,City25,Returned,Defective,50,1816.477278,200,1616.477278,2.0,0.6000000000000001,0.0,0.0,0.9999999999999969
ORD04228,PROD0051,USER0670,2024-05-30,Electronics,1586.15,2,12.53,Next-Day,COD,41,Female,City12,Returned,Defective,43,2774.8108100000004,200,2574.8108100000004,2.0,0.4,0.0,0.0,0.9999999994914821
ORD04229,PROD0460,USER1581,2024-06-13,Clothing,1802.85,4,23.47,Next-Day,Wallet,20,Male,City90,Returned,Defective,18,5518.884419999999,200,5318.884419999999,2.0,0.8,0.0,0.0,0.9999999975753917
ORD04235,PROD0382,USER0547,2025-05-17,Clothing,1069.87,3,10.5,Express,Debit Card,60,Female,City53,Returned,Changed Mind,21,2872.60095,200,2672.60095,1.5,0.6000000000000001,0.0,0.0,0.9999999978988461
ORD04246,PROD0089,USER1037,2022-10-29,Clothing,368.89,5,45.99,Express,Credit Card,26,Male,City51,Returned,Changed Mind,9,996.187445,200,796.1874449999999,1.5,1.0,0.0,0.0,0.9999999999993321
ORD04247,PROD0191,USER0980,2022-09-16,Clothing,1730.08,5,45.37,Express,COD,24,Male,City24,Returned,Size Issue,58,4725.71352,200,4525.71352,1.5,1.0,0.0,0.0,0.9999999959988011
ORD04256,PROD0416,USER1238,2024-12-24,Home Appliances,1638.42,1,11.9,Express,Credit Card,54,Male,City8,Returned,Size Issue,22,1443.44802,200,1243.44802,1.5,0.2,0.0,0.0,0.9999999811243504
ORD04259,PROD0040,USER1933,2025-04-28,Electronics,386.2,2,18.32,Express,Debit Card,35,Female,City75,Returned,Changed Mind,38,630.89632,200,430.89632,1.5,0.4,0.0,0.0,0.9999999999999827
ORD04267,PROD0080,USER1433,2025-04-15,Clothing,222.74,2,36.22,Next-Day,Wallet,29,Female,City38,Returned,Defective,52,284.12714400000004,200,84.12714400000004,2.0,0.4,0.0,0.0,0.9999999999999942
ORD04271,PROD0010,USER1711,2024-04-06,Home Appliances,1736.14,3,30.87,Standard,Debit Card,33,Male,City94,Returned,Wrong Item,57,3600.580746,200,3400.580746,1.0,0.6000000000000001,0.0,0.0,0.9999999977324117
ORD04272,PROD0062,USER1198,2022-02-01,Electronics,490.83,4,23.64,Next-Day,COD,41,Female,City23,Returned,Wrong Item,57,1499.191152,200,1299.191152,2.0,0.8,0.0,0.0,0.9999999999998432
ORD04276,PROD0057,USER0145,2023-01-16,Home Appliances,599.77,2,15.92,Express,Wallet,42,Female,City99,Returned,Size Issue,32,1008.573232,200,808.573232,1.5,0.4,0.0,0.0,0.9999999999995097
ORD04281,PROD0492,USER0596,2025-06-25,Clothing,1948.08,5,46.59,Next-Day,Debit Card,49,Female,City30,Returned,Defective,34,5202.34764,200,5002.34764,2.0,1.0,0.0,0.0,0.9999703804704204
ORD04288,PROD0390,USER0272,2024-11-28,Clothing,1572.08,2,24.66,Express,Credit Card,44,Female,City90,Returned,Defective,48,2368.810144,200,2168.810144,1.5,0.4,0.0,0.0,0.9999999973074136
ORD04291,PROD0077,USER1411,2025-05-05,Books,1298.31,1,28.17,Standard,Wallet,55,Female,City58,Returned,Size Issue,7,932.5760729999998,200,732.5760729999998,1.0,0.2,0.0,0.0,0.9999999685785882
ORD04300,PROD0162,USER0393,2022-09-06,Clothing,862.8,4,46.69,Express,COD,32,Male,City73,Returned,Size Issue,35,1839.83472,200,1639.83472,1.5,0.8,0.0,0.0,0.9999999999651914
ORD04302,PROD0377,USER0108,2022-06-16,Clothing,303.74,2,17.1,Next-Day,Credit Card,24,Female,City63,Returned,Changed Mind,40,503.60092,200,303.60092,2.0,0.4,0.0,0.0,0.9999999999999993
ORD04305,PROD0072,USER1371,2025-08-16,Clothing,203.75,5,22.55,Next-Day,Debit Card,38,Male,City37,Returned,Changed Mind,12,789.0218749999999,200,589.0218749999999,2.0,1.0,0.0,0.0,0.9999999999999158
ORD04308,PROD0364,USER1555,2025-01-24,Clothing,1855.14,4,7.07,Standard,Debit Card,55,Female,City90,Returned,Size Issue,29,6895.926408,200,6695.926408,1.0,0.8,0.0,0.0,0.9999991332685778
ORD04310,PROD0105,USER0313,2023-05-28,Clothing,1752.37,2,39.58,Express,Debit Card,24,Male,City72,Returned,Defective,36,2117.563908,200,1917.563908,1.5,0.4,0.0,0.0,0.9999999982370658
ORD04312,PROD0122,USER1764,2025-06-27,Clothing,1188.25,3,17.2,Express,COD,33,Female,City50,Returned,Changed Mind,24,2951.6130000000003,200,2751.6130000000003,1.5,0.6000000000000001,0.0,0.0,0.9999999999693809
ORD04314,PROD0498,USER1505,2022-03-26,Clothing,474.84,2,28.12,Express,Debit Card,47,Male,City48,Returned,Changed Mind,21,682.6299839999999,200,482.6299839999999,1.5,0.4,0.0,0.0,0.9999999999951374
