Order_ID,Product_ID,User_ID,Order_Date,Product_Category,Product_Price,Order_Quantity,Discount_Applied,Shipping_Method,Payment_Method,User_Age,User_Gender,User_Location,Return_Status,Return_Reason,Days_to_Return,Order_Value,Return_Cost,Profit_Loss,CO2_Emissions,Packaging_Waste,CO2_Saved,Waste_Avoided
ORD04547,PROD0100,USER0681,2025-08-19,Books,1801.3,3,32.37,Next-Day,COD,58,Male,City14,Returned,Wrong Item,50,3654.65757,200,3454.65757,2.0,0.6000000000000001,0.0,0.0
ORD04548,PROD0103,USER1021,2023-04-25,Clothing,1308.54,4,40.03,Standard,COD,41,Male,City97,Not Returned,No Return,0,3138.925752,0,3138.925752,1.0,0.8,1.0,0.8
ORD04549,PROD0237,USER1869,2022-12-06,Electronics,431.11,1,18.2,Standard,COD,34,Male,City96,Not Returned,No Return,0,352.64798,0,352.64798,1.0,0.2,1.0,0.2
ORD04550,PROD0347,USER1347,2025-03-18,Clothing,1072.39,4,26.95,Next-Day,Debit Card,33,Male,City40,Returned,Size Issue,32,3133.52358,200,2933.52358,2.0,0.8,0.0,0.0
ORD04551,PROD0077,USER1042,2024-07-11,Clothing,885.23,1,49.76,Express,Credit Card,45,Female,City2,Returned,Defective,46,444.73955199999995,200,244.73955199999995,1.5,0.2,0.0,0.0
ORD04552,PROD0070,USER0375,2025-01-11,Electronics,1105.74,3,3.69,Express,Wallet,35,Female,City59,Not Returned,No Return,0,3194.814582,0,3194.814582,1.5,0.6000000000000001,1.5,0.6000000000000001
ORD04553,PROD0469,USER1698,2023-10-01,Clothing,751.72,5,1.01,Standard,COD,50,Female,City89,Returned,Size Issue,25,3720.6381400000005,200,3520.6381400000005,1.0,1.0,0.0,0.0
ORD04554,PROD0170,USER1674,2023-09-19,Electronics,1947.07,2,45.38,Standard,Wallet,64,Female,City100,Not Returned,No Return,0,2126.979268,0,2126.979268,1.0,0.4,1.0,0.4
ORD04555,PROD0246,USER1795,2025-08-02,Clothing,1237.7,3,44.36,Next-Day,Debit Card,22,Male,City88,Not Returned,No Return,0,2065.96884,0,2065.96884,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD04556,PROD0350,USER1778,2022-09-01,Books,851.9,1,5.17,Next-Day,Debit Card,41,Female,City53,Not Returned,No Return,0,807.85677,0,807.85677,2.0,0.2,2.0,0.2
ORD04557,PROD0370,USER0182,2022-12-15,Books,1690.46,5,40.27,Next-Day,COD,23,Male,City82,Not Returned,No Return,0,5048.558789999999,0,5048.558789999999,2.0,1.0,2.0,1.0
ORD04558,PROD0143,USER0830,2022-01-31,Toys,1449.42,5,27.53,Express,Wallet,29,Male,City26,Not Returned,No Return,0,5251.973370000001,0,5251.973370000001,1.5,1.0,1.5,1.0
ORD04559,PROD0013,USER1590,2022-12-12,Books,1583.65,3,26.88,Next-Day,Debit Card,34,Female,City23,Not Returned,No Return,0,3473.894640000001,0,3473.894640000001,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD04560,PROD0150,USER0626,2025-06-24,Electronics,895.42,3,29.97,Express,COD,31,Female,City12,Not Returned,No Return,0,1881.187878,0,1881.187878,1.5,0.6000000000000001,1.5,0.6000000000000001
ORD04561,PROD0310,USER0355,2025-07-01,Electronics,1103.06,2,27.29,Express,COD,56,Male,City79,Not Returned,No Return,0,1604.069852,0,1604.069852,1.5,0.4,1.5,0.4
ORD04562,PROD0246,USER0382,2022-03-23,Books,1417.6,2,8.17,Standard,Credit Card,57,Female,City16,Not Returned,No Return,0,2603.56416,0,2603.56416,1.0,0.4,1.0,0.4
ORD04563,PROD0202,USER1363,2022-04-06,Clothing,166.77,4,26.25,Express,Debit Card,60,Female,City70,Returned,Size Issue,38,491.97150000000005,200,291.97150000000005,1.5,0.8,0.0,0.0
ORD04564,PROD0163,USER1294,2025-01-06,Electronics,596.68,5,49.3,Next-Day,Debit Card,46,Male,City89,Not Returned,No Return,0,1512.5837999999999,0,1512.5837999999999,2.0,1.0,2.0,1.0
ORD04565,PROD0160,USER0315,2024-05-27,Clothing,205.69,5,45.46,Next-Day,COD,24,Male,City27,Returned,Defective,51,560.91663,200,360.91663000000005,2.0,1.0,0.0,0.0
ORD04566,PROD0191,USER1781,2023-08-16,Electronics,952.37,3,4.14,Standard,Credit Card,48,Male,City37,Not Returned,No Return,0,2738.8256460000002,0,2738.8256460000002,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD04567,PROD0289,USER0615,2024-07-18,Clothing,1306.7,2,4.26,Standard,Credit Card,46,Male,City31,Not Returned,No Return,0,2502.06916,0,2502.06916,1.0,0.4,1.0,0.4
ORD04568,PROD0184,USER1606,2024-08-18,Home Appliances,1601.61,4,4.88,Express,COD,45,Female,City50,Not Returned,No Return,0,6093.805728,0,6093.805728,1.5,0.8,1.5,0.8
ORD04569,PROD0009,USER1538,2025-02-28,Clothing,1209.49,4,39.72,Standard,Wallet,46,Male,City88,Not Returned,No Return,0,2916.322288,0,2916.322288,1.0,0.8,1.0,0.8
ORD04570,PROD0121,USER0356,2024-06-08,Toys,919.21,2,15.0,Next-Day,COD,53,Male,City53,Not Returned,No Return,0,1562.657,0,1562.657,2.0,0.4,2.0,0.4
ORD04571,PROD0251,USER1121,2023-11-15,Books,955.36,3,1.77,Express,COD,36,Male,City77,Returned,Defective,9,2815.350384,200,2615.350384,1.5,0.6000000000000001,0.0,0.0
ORD04572,PROD0123,USER0104,2025-01-24,Clothing,1824.59,3,10.83,Express,COD,27,Male,City46,Not Returned,No Return,0,4880.960708999999,0,4880.960708999999,1.5,0.6000000000000001,1.5,0.6000000000000001
ORD04573,PROD0374,USER0861,2025-06-06,Clothing,1818.39,1,15.0,Next-Day,COD,53,Female,City94,Not Returned,No Return,0,1545.6315,0,1545.6315,2.0,0.2,2.0,0.2
ORD04574,PROD0046,USER0707,2024-11-05,Toys,273.58,2,17.07,Standard,Credit Card,64,Male,City100,Not Returned,No Return,0,453.759788,0,453.759788,1.0,0.4,1.0,0.4
ORD04575,PROD0166,USER0020,2022-12-29,Electronics,325.37,2,1.96,Express,Credit Card,39,Male,City76,Not Returned,No Return,0,637.985496,0,637.985496,1.5,0.4,1.5,0.4
ORD04576,PROD0267,USER2000,2023-04-01,Toys,1435.2,5,38.82,Standard,COD,65,Female,City81,Not Returned,No Return,0,4390.2768,0,4390.2768,1.0,1.0,1.0,1.0
ORD04577,PROD0147,USER0930,2022-02-16,Electronics,1396.65,2,45.6,Standard,Wallet,20,Female,City2,Not Returned,No Return,0,1519.5552000000002,0,1519.5552000000002,1.0,0.4,1.0,0.4
ORD04578,PROD0235,USER1732,2025-05-12,Clothing,1217.22,3,18.51,Next-Day,Wallet,24,Male,City47,Returned,Wrong Item,55,2975.737734,200,2775.737734,2.0,0.6000000000000001,0.0,0.0
ORD04579,PROD0036,USER0108,2025-02-21,Electronics,164.38,1,39.68,Next-Day,Debit Card,23,Male,City48,Not Returned,No Return,0,99.15401599999998,0,99.15401599999998,2.0,0.2,2.0,0.2
ORD04580,PROD0210,USER0708,2022-05-17,Clothing,499.02,5,11.38,Standard,Wallet,40,Female,City55,Not Returned,No Return,0,2211.15762,0,2211.15762,1.0,1.0,1.0,1.0
ORD04581,PROD0023,USER1145,2022-12-25,Books,1285.47,1,20.15,Express,Debit Card,50,Female,City43,Not Returned,No Return,0,1026.447795,0,1026.447795,1.5,0.2,1.5,0.2
ORD04582,PROD0049,USER1014,2022-06-26,Electronics,1172.3,2,39.21,Standard,Wallet,51,Female,City24,Not Returned,No Return,0,1425.28234,0,1425.28234,1.0,0.4,1.0,0.4
ORD04583,PROD0047,USER0922,2022-03-03,Clothing,173.86,3,10.8,Express,Debit Card,30,Male,City17,Returned,Size Issue,22,465.24936,200,265.24936,1.5,0.6000000000000001,0.0,0.0
ORD04584,PROD0166,USER1251,2022-02-05,Toys,1219.06,2,22.22,Next-Day,COD,22,Male,City83,Returned,Wrong Item,9,1896.369736,200,1696.369736,2.0,0.4,0.0,0.0
ORD04585,PROD0365,USER1415,2022-05-26,Electronics,223.33,1,44.59,Next-Day,Credit Card,25,Female,City6,Returned,Changed Mind,13,123.74715300000001,200,-76.25284699999999,2.0,0.2,0.0,0.0
ORD04586,PROD0096,USER1995,2024-05-18,Books,1304.96,1,0.64,Next-Day,Debit Card,49,Female,City63,Not Returned,No Return,0,1296.608256,0,1296.608256,2.0,0.2,2.0,0.2
ORD04587,PROD0073,USER0171,2022-06-20,Toys,149.56,5,20.95,Express,Wallet,57,Male,City60,Not Returned,No Return,0,591.1359,0,591.1359,1.5,1.0,1.5,1.0
ORD04588,PROD0108,USER0115,2023-01-24,Electronics,1991.2,3,14.82,Express,Wallet,20,Male,City21,Not Returned,No Return,0,5088.3124800000005,0,5088.3124800000005,1.5,0.6000000000000001,1.5,0.6000000000000001
ORD04589,PROD0302,USER1452,2022-10-02,Clothing,1826.83,2,6.47,Express,Debit Card,60,Female,City50,Returned,Wrong Item,35,3417.2681979999998,200,3217.2681979999998,1.5,0.4,0.0,0.0
ORD04590,PROD0428,USER1131,2023-08-26,Electronics,984.31,1,13.26,Standard,Credit Card,52,Female,City45,Not Returned,No Return,0,853.7904939999999,0,853.7904939999999,1.0,0.2,1.0,0.2
ORD04591,PROD0212,USER0094,2022-11-28,Electronics,1105.82,1,27.89,Standard,Credit Card,51,Male,City12,Not Returned,No Return,0,797.4068020000001,0,797.4068020000001,1.0,0.2,1.0,0.2
ORD04592,PROD0226,USER1949,2023-08-06,Toys,1723.04,4,28.38,Standard,Debit Card,35,Male,City68,Not Returned,No Return,0,4936.164992,0,4936.164992,1.0,0.8,1.0,0.8
ORD04593,PROD0390,USER0777,2022-02-18,Toys,1416.38,2,14.26,Next-Day,Credit Card,64,Female,City28,Not Returned,No Return,0,2428.808424,0,2428.808424,2.0,0.4,2.0,0.4
ORD04594,PROD0492,USER1290,2025-06-09,Clothing,194.48,1,40.09,Standard,Wallet,46,Female,City13,Returned,Defective,24,116.51296799999999,200,-83.48703200000001,1.0,0.2,0.0,0.0
ORD04595,PROD0467,USER0797,2022-06-10,Electronics,582.81,1,29.38,Express,Wallet,53,Male,City27,Not Returned,No Return,0,411.58042199999994,0,411.58042199999994,1.5,0.2,1.5,0.2
ORD04596,PROD0183,USER1634,2024-11-17,Home Appliances,133.54,4,0.22,Next-Day,Wallet,64,Female,City73,Returned,Wrong Item,19,532.9848479999999,200,332.98484799999994,2.0,0.8,0.0,0.0
ORD04597,PROD0442,USER0416,2024-03-11,Home Appliances,655.95,1,41.9,Next-Day,COD,48,Male,City63,Not Returned,No Return,0,381.10695,0,381.10695,2.0,0.2,2.0,0.2
ORD04598,PROD0358,USER0111,2025-08-26,Electronics,1978.26,3,39.98,Standard,Credit Card,31,Female,City67,Not Returned,No Return,0,3562.0549560000004,0,3562.0549560000004,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD04599,PROD0098,USER1650,2024-06-20,Home Appliances,946.01,1,17.87,Express,Debit Card,35,Female,City25,Not Returned,No Return,0,776.958013,0,776.958013,1.5,0.2,1.5,0.2
ORD04600,PROD0049,USER1214,2024-12-03,Clothing,895.2,1,13.0,Next-Day,COD,43,Male,City91,Returned,Defective,9,778.8240000000001,200,578.8240000000001,2.0,0.2,0.0,0.0
ORD04601,PROD0378,USER1904,2025-03-01,Clothing,1311.68,3,24.53,Express,Credit Card,20,Male,City2,Not Returned,No Return,0,2969.7746879999995,0,2969.7746879999995,1.5,0.6000000000000001,1.5,0.6000000000000001
ORD04602,PROD0235,USER1194,2025-06-11,Toys,724.68,4,23.16,Standard,Wallet,30,Female,City95,Not Returned,No Return,0,2227.376448,0,2227.376448,1.0,0.8,1.0,0.8
ORD04603,PROD0451,USER0781,2023-02-03,Toys,855.64,4,49.75,Express,Debit Card,45,Female,City99,Not Returned,No Return,0,1719.8363999999997,0,1719.8363999999997,1.5,0.8,1.5,0.8
ORD04604,PROD0234,USER0015,2023-01-04,Toys,1399.95,1,44.89,Standard,Debit Card,30,Female,City98,Not Returned,No Return,0,771.512445,0,771.512445,1.0,0.2,1.0,0.2
ORD04605,PROD0216,USER0407,2023-03-10,Home Appliances,733.37,5,48.18,Standard,Wallet,45,Male,City42,Not Returned,No Return,0,1900.16167,0,1900.16167,1.0,1.0,1.0,1.0
ORD04606,PROD0117,USER1627,2023-04-20,Books,324.34,4,15.31,Standard,Debit Card,20,Male,City79,Returned,Defective,17,1098.734184,200,898.7341839999999,1.0,0.8,0.0,0.0
ORD04607,PROD0233,USER1699,2024-02-21,Home Appliances,967.01,1,39.64,Next-Day,Debit Card,58,Female,City50,Not Returned,No Return,0,583.6872359999999,0,583.6872359999999,2.0,0.2,2.0,0.2
ORD04608,PROD0100,USER0783,2023-09-18,Toys,1666.61,4,49.77,Next-Day,Wallet,22,Female,City71,Returned,Size Issue,21,3348.5528119999994,200,3148.5528119999994,2.0,0.8,0.0,0.0
ORD04609,PROD0095,USER1677,2023-10-18,Electronics,832.59,5,27.85,Express,Wallet,41,Male,City23,Not Returned,No Return,0,3003.568425,0,3003.568425,1.5,1.0,1.5,1.0
ORD04610,PROD0474,USER0345,2025-01-25,Electronics,560.15,5,23.37,Standard,Credit Card,19,Female,City80,Not Returned,No Return,0,2146.214725,0,2146.214725,1.0,1.0,1.0,1.0
ORD04611,PROD0075,USER0038,2025-01-03,Clothing,734.77,2,6.9,Next-Day,Wallet,20,Male,City30,Not Returned,No Return,0,1368.14174,0,1368.14174,2.0,0.4,2.0,0.4
ORD04612,PROD0489,USER1519,2022-07-01,Home Appliances,127.64,5,44.62,Express,Debit Card,29,Female,City95,Not Returned,No Return,0,353.43516000000005,0,353.43516000000005,1.5,1.0,1.5,1.0
ORD04613,PROD0220,USER0268,2023-09-09,Toys,1375.38,1,47.78,Express,Wallet,33,Female,City84,Not Returned,No Return,0,718.2234360000001,0,718.2234360000001,1.5,0.2,1.5,0.2
ORD04614,PROD0426,USER0986,2022-01-23,Electronics,101.62,3,49.2,Express,Debit Card,35,Female,City87,Returned,Size Issue,60,154.86888000000002,200,-45.13111999999998,1.5,0.6000000000000001,0.0,0.0
ORD04615,PROD0187,USER0312,2023-06-27,Clothing,1294.11,1,44.49,Next-Day,Credit Card,38,Male,City98,Not Returned,No Return,0,718.3604609999999,0,718.3604609999999,2.0,0.2,2.0,0.2
ORD04616,PROD0018,USER0122,2022-06-19,Toys,1470.0,5,6.97,Standard,COD,50,Female,City28,Not Returned,No Return,0,6837.705,0,6837.705,1.0,1.0,1.0,1.0
ORD04617,PROD0260,USER1484,2025-03-08,Electronics,1085.29,2,0.86,Express,COD,60,Female,City12,Not Returned,No Return,0,2151.913012,0,2151.913012,1.5,0.4,1.5,0.4
ORD04618,PROD0403,USER1167,2022-04-12,Books,1343.82,4,15.48,Next-Day,Credit Card,56,Male,City49,Not Returned,No Return,0,4543.186656,0,4543.186656,2.0,0.8,2.0,0.8
ORD04619,PROD0284,USER1210,2024-10-20,Electronics,1803.26,4,43.28,Standard,Credit Card,48,Female,City59,Not Returned,No Return,0,4091.2362879999996,0,4091.2362879999996,1.0,0.8,1.0,0.8
ORD04620,PROD0446,USER1453,2023-04-28,Clothing,494.77,1,38.59,Standard,Credit Card,33,Male,City94,Returned,Changed Mind,43,303.838257,200,103.838257,1.0,0.2,0.0,0.0
ORD04621,PROD0042,USER0067,2023-11-04,Books,180.77,4,48.08,Next-Day,COD,58,Male,City20,Returned,Wrong Item,47,375.423136,200,175.423136,2.0,0.8,0.0,0.0
ORD04622,PROD0284,USER1458,2022-11-29,Clothing,1082.52,2,14.27,Standard,COD,46,Female,City77,Returned,Wrong Item,25,1856.0887919999998,200,1656.0887919999998,1.0,0.4,0.0,0.0
ORD04623,PROD0172,USER0540,2024-04-23,Clothing,1866.41,5,28.25,Standard,COD,38,Female,City18,Returned,Size Issue,14,6695.745875000001,200,6495.745875000001,1.0,1.0,0.0,0.0
ORD04624,PROD0479,USER0206,2023-11-10,Electronics,225.1,5,41.99,Standard,Credit Card,38,Female,City73,Not Returned,No Return,0,652.90255,0,652.90255,1.0,1.0,1.0,1.0
ORD04625,PROD0349,USER1937,2025-02-01,Clothing,1767.3,2,24.18,Next-Day,Credit Card,22,Male,City60,Not Returned,No Return,0,2679.93372,0,2679.93372,2.0,0.4,2.0,0.4
ORD04626,PROD0126,USER0201,2024-05-22,Clothing,366.94,5,34.77,Standard,Debit Card,60,Male,City33,Returned,Changed Mind,12,1196.7748100000001,200,996.7748100000001,1.0,1.0,0.0,0.0
ORD04627,PROD0238,USER0605,2022-06-11,Home Appliances,302.07,2,23.53,Next-Day,COD,22,Male,City77,Returned,Size Issue,28,461.98585799999995,200,261.98585799999995,2.0,0.4,0.0,0.0
ORD04628,PROD0401,USER1107,2024-10-16,Home Appliances,313.33,1,31.21,Next-Day,COD,18,Male,City73,Not Returned,No Return,0,215.53970699999996,0,215.53970699999996,2.0,0.2,2.0,0.2
ORD04629,PROD0082,USER1080,2024-01-08,Toys,896.0,2,17.2,Express,Debit Card,55,Female,City60,Not Returned,No Return,0,1483.776,0,1483.776,1.5,0.4,1.5,0.4
ORD04630,PROD0099,USER0967,2024-06-26,Toys,1346.64,4,44.36,Next-Day,Credit Card,54,Male,City29,Not Returned,No Return,0,2997.0819840000004,0,2997.0819840000004,2.0,0.8,2.0,0.8
ORD04631,PROD0356,USER0975,2023-12-18,Clothing,1079.52,5,4.07,Standard,Credit Card,37,Male,City92,Not Returned,No Return,0,5177.9176800000005,0,5177.9176800000005,1.0,1.0,1.0,1.0
ORD04632,PROD0099,USER0100,2024-08-24,Electronics,1246.65,3,2.21,Next-Day,COD,30,Female,City58,Returned,Size Issue,48,3657.297105,200,3457.297105,2.0,0.6000000000000001,0.0,0.0
ORD04633,PROD0108,USER1300,2022-02-04,Books,517.03,1,36.97,Express,Debit Card,40,Male,City68,Returned,Wrong Item,21,325.88400900000005,200,125.88400900000005,1.5,0.2,0.0,0.0
ORD04634,PROD0385,USER1244,2024-12-09,Clothing,544.38,2,44.25,Standard,Debit Card,29,Female,City13,Not Returned,No Return,0,606.9837,0,606.9837,1.0,0.4,1.0,0.4
ORD04635,PROD0386,USER0118,2024-02-10,Books,441.42,5,14.82,Express,Credit Card,56,Male,City16,Not Returned,No Return,0,1880.00778,0,1880.00778,1.5,1.0,1.5,1.0
ORD04636,PROD0091,USER0631,2022-05-02,Electronics,931.01,4,27.06,Standard,Debit Card,28,Male,City54,Not Returned,No Return,0,2716.314776,0,2716.314776,1.0,0.8,1.0,0.8
ORD04637,PROD0090,USER1699,2022-03-19,Clothing,257.24,2,16.87,Next-Day,Credit Card,65,Male,City43,Returned,Size Issue,35,427.68722399999996,200,227.68722399999996,2.0,0.4,0.0,0.0
ORD04638,PROD0123,USER1973,2023-06-27,Books,697.58,4,15.96,Standard,Credit Card,30,Female,City91,Not Returned,No Return,0,2344.9849280000003,0,2344.9849280000003,1.0,0.8,1.0,0.8
ORD04639,PROD0372,USER0335,2025-04-18,Electronics,1213.87,1,16.82,Next-Day,Credit Card,39,Female,City34,Not Returned,No Return,0,1009.6970659999998,0,1009.6970659999998,2.0,0.2,2.0,0.2
ORD04640,PROD0215,USER1295,2025-05-03,Clothing,784.27,1,14.3,Express,Credit Card,49,Female,City16,Not Returned,No Return,0,672.11939,0,672.11939,1.5,0.2,1.5,0.2
ORD04641,PROD0008,USER1748,2023-01-30,Clothing,284.54,5,19.7,Standard,Wallet,42,Male,City35,Not Returned,No Return,0,1142.4281,0,1142.4281,1.0,1.0,1.0,1.0
ORD04642,PROD0112,USER0776,2025-05-08,Electronics,1302.39,2,40.64,Next-Day,Debit Card,43,Male,City56,Not Returned,No Return,0,1546.1974080000002,0,1546.1974080000002,2.0,0.4,2.0,0.4
ORD04643,PROD0138,USER1335,2024-08-13,Books,683.97,2,29.59,Next-Day,Wallet,61,Male,City36,Not Returned,No Return,0,963.166554,0,963.166554,2.0,0.4,2.0,0.4
ORD04644,PROD0431,USER1730,2023-12-26,Clothing,1100.47,5,14.32,Standard,Wallet,22,Female,City54,Not Returned,No Return,0,4714.41348,0,4714.41348,1.0,1.0,1.0,1.0
ORD04645,PROD0482,USER1988,2023-12-23,Electronics,224.99,1,10.75,Express,Credit Card,34,Male,City63,Returned,Defective,13,200.803575,200,0.803574999999995,1.5,0.2,0.0,0.0
ORD04646,PROD0107,USER1695,2023-08-30,Electronics,285.5,5,29.81,Express,Wallet,59,Male,City37,Returned,Wrong Item,43,1001.9622499999999,200,801.9622499999999,1.5,1.0,0.0,0.0
ORD04647,PROD0060,USER1088,2024-02-20,Clothing,392.45,2,44.55,Next-Day,Debit Card,63,Male,City57,Returned,Wrong Item,19,435.22704999999996,200,235.22704999999996,2.0,0.4,0.0,0.0
ORD04648,PROD0228,USER1370,2023-04-22,Clothing,336.06,4,7.02,Next-Day,Credit Card,62,Male,City62,Returned,Size Issue,5,1249.874352,200,1049.874352,2.0,0.8,0.0,0.0
ORD04649,PROD0339,USER0792,2025-01-13,Clothing,1592.27,4,19.18,Express,Debit Card,21,Female,City80,Not Returned,No Return,0,5147.490456,0,5147.490456,1.5,0.8,1.5,0.8
ORD04650,PROD0179,USER0799,2025-02-01,Clothing,1281.76,4,33.46,Express,Debit Card,37,Male,City95,Not Returned,No Return,0,3411.532416,0,3411.532416,1.5,0.8,1.5,0.8
ORD04651,PROD0262,USER1947,2022-02-26,Clothing,1945.53,5,12.7,Standard,COD,38,Male,City45,Not Returned,No Return,0,8492.238449999999,0,8492.238449999999,1.0,1.0,1.0,1.0
ORD04652,PROD0036,USER1505,2025-03-13,Electronics,1733.84,5,49.64,Next-Day,Debit Card,30,Female,City81,Not Returned,No Return,0,4365.80912,0,4365.80912,2.0,1.0,2.0,1.0
ORD04653,PROD0138,USER0884,2022-06-12,Books,920.74,2,46.09,Standard,Wallet,32,Female,City68,Not Returned,No Return,0,992.7418679999998,0,992.7418679999998,1.0,0.4,1.0,0.4
ORD04654,PROD0361,USER0513,2022-09-25,Books,1571.01,2,26.45,Express,Credit Card,51,Male,City66,Not Returned,No Return,0,2310.95571,0,2310.95571,1.5,0.4,1.5,0.4
ORD04655,PROD0111,USER0732,2024-08-28,Electronics,1876.6,3,0.86,Express,Credit Card,44,Male,City42,Not Returned,No Return,0,5581.383719999999,0,5581.383719999999,1.5,0.6000000000000001,1.5,0.6000000000000001
ORD04656,PROD0002,USER0945,2022-09-20,Electronics,1968.03,5,47.5,Standard,Wallet,19,Female,City66,Not Returned,No Return,0,5166.07875,0,5166.07875,1.0,1.0,1.0,1.0
ORD04657,PROD0181,USER0883,2025-03-21,Electronics,1130.87,3,1.24,Express,COD,39,Female,City95,Not Returned,No Return,0,3350.541636,0,3350.541636,1.5,0.6000000000000001,1.5,0.6000000000000001
ORD04658,PROD0457,USER0780,2025-08-17,Electronics,1578.39,2,33.97,Standard,Credit Card,39,Female,City25,Returned,Defective,19,2084.421834,200,1884.4218340000002,1.0,0.4,0.0,0.0
ORD04659,PROD0392,USER0237,2022-05-12,Toys,293.41,1,11.25,Standard,Wallet,61,Female,City81,Not Returned,No Return,0,260.40137500000003,0,260.40137500000003,1.0,0.2,1.0,0.2
ORD04660,PROD0144,USER1985,2022-04-18,Books,1377.61,2,29.36,Express,COD,58,Male,City94,Not Returned,No Return,0,1946.287408,0,1946.287408,1.5,0.4,1.5,0.4
ORD04661,PROD0184,USER0638,2023-02-09,Toys,587.2,5,16.21,Standard,Credit Card,23,Female,City57,Not Returned,No Return,0,2460.0744,0,2460.0744,1.0,1.0,1.0,1.0
ORD04662,PROD0215,USER1255,2023-12-21,Books,1373.46,1,14.16,Standard,COD,54,Female,City49,Not Returned,No Return,0,1178.9780640000001,0,1178.9780640000001,1.0,0.2,1.0,0.2
ORD04663,PROD0247,USER0051,2024-05-15,Electronics,150.15,1,19.06,Next-Day,Wallet,53,Female,City62,Not Returned,No Return,0,121.53141000000001,0,121.53141000000001,2.0,0.2,2.0,0.2
ORD04664,PROD0404,USER1753,2022-12-06,Clothing,1083.39,3,25.0,Standard,COD,26,Female,City14,Not Returned,No Return,0,2437.6275,0,2437.6275,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD04665,PROD0028,USER1290,2022-07-15,Electronics,1651.7,1,22.74,Next-Day,Credit Card,60,Female,City65,Not Returned,No Return,0,1276.10342,0,1276.10342,2.0,0.2,2.0,0.2
ORD04666,PROD0103,USER1337,2024-11-26,Clothing,1976.56,2,10.09,Express,COD,63,Male,City2,Returned,Defective,5,3554.250192,200,3354.250192,1.5,0.4,0.0,0.0
ORD04667,PROD0335,USER0600,2023-03-18,Electronics,1708.65,2,11.4,Express,Credit Card,21,Male,City1,Not Returned,No Return,0,3027.7278,0,3027.7278,1.5,0.4,1.5,0.4
ORD04668,PROD0098,USER0706,2023-05-19,Books,201.17,1,7.88,Next-Day,Debit Card,61,Female,City100,Not Returned,No Return,0,185.317804,0,185.317804,2.0,0.2,2.0,0.2
ORD04669,PROD0223,USER1708,2024-09-29,Electronics,1472.99,3,25.38,Express,Wallet,51,Male,City25,Not Returned,No Return,0,3297.435414,0,3297.435414,1.5,0.6000000000000001,1.5,0.6000000000000001
ORD04670,PROD0348,USER1174,2022-07-11,Books,466.87,2,39.64,Next-Day,Credit Card,41,Male,City2,Not Returned,No Return,0,563.6054639999999,0,563.6054639999999,2.0,0.4,2.0,0.4
ORD04671,PROD0040,USER0507,2023-05-25,Books,982.6,3,3.19,Next-Day,Wallet,62,Male,City47,Not Returned,No Return,0,2853.76518,0,2853.76518,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD04672,PROD0459,USER1069,2024-06-15,Electronics,704.12,3,42.28,Next-Day,Debit Card,42,Female,City6,Returned,Wrong Item,60,1219.2541919999999,200,1019.2541919999999,2.0,0.6000000000000001,0.0,0.0
ORD04673,PROD0166,USER0802,2025-05-06,Electronics,997.37,5,36.49,Standard,COD,64,Female,City83,Not Returned,No Return,0,3167.148435,0,3167.148435,1.0,1.0,1.0,1.0
ORD04674,PROD0080,USER1298,2023-03-30,Books,349.88,2,45.51,Next-Day,Debit Card,52,Female,City70,Returned,Defective,9,381.299224,200,181.29922399999998,2.0,0.4,0.0,0.0
ORD04675,PROD0458,USER1600,2025-02-16,Home Appliances,415.35,4,42.9,Standard,COD,54,Female,City67,Not Returned,No Return,0,948.6594,0,948.6594,1.0,0.8,1.0,0.8
ORD04676,PROD0251,USER0614,2025-03-01,Books,1884.32,5,18.82,Next-Day,COD,35,Female,City3,Not Returned,No Return,0,7648.45488,0,7648.45488,2.0,1.0,2.0,1.0
ORD04677,PROD0437,USER1696,2022-05-28,Clothing,609.13,3,44.85,Next-Day,COD,63,Male,City87,Not Returned,No Return,0,1007.805585,0,1007.805585,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD04678,PROD0396,USER0043,2022-07-26,Clothing,1247.83,5,38.34,Next-Day,Wallet,57,Female,City30,Not Returned,No Return,0,3847.05989,0,3847.05989,2.0,1.0,2.0,1.0
ORD04679,PROD0457,USER1006,2022-03-17,Home Appliances,1455.85,4,16.03,Standard,Debit Card,30,Female,City37,Not Returned,No Return,0,4889.90898,0,4889.90898,1.0,0.8,1.0,0.8
ORD04680,PROD0161,USER0269,2024-03-26,Home Appliances,1021.15,1,8.85,Next-Day,COD,54,Female,City52,Not Returned,No Return,0,930.7782249999999,0,930.7782249999999,2.0,0.2,2.0,0.2
ORD04681,PROD0277,USER0929,2023-04-02,Toys,447.01,1,37.85,Next-Day,Credit Card,28,Female,City79,Not Returned,No Return,0,277.816715,0,277.816715,2.0,0.2,2.0,0.2
ORD04682,PROD0296,USER1299,2024-06-21,Electronics,1776.31,1,7.98,Next-Day,Wallet,43,Male,City78,Not Returned,No Return,0,1634.560462,0,1634.560462,2.0,0.2,2.0,0.2
